Dispozice,Energetická náročnost budovy,Kauce,Měsíční poplatky,Podlaží,Provize realitní kanceláře,Vybavený,Výměra,geo-lat,geo-lng,Balkón,Sklep,Pračka,Lednice,Myčka,Cenová skupina,Výměrová skupina
7,2,0,0,0,1,2,129,50.05109,14.42421,0,0,0,0,0,7,7
8,6,0,0,15,1,2,182,50.0824,14.45222,0,0,0,0,0,7,9
4,6,0,0,13,1,1,120,50.07606,14.40845,1,0,0,0,0,7,7
4,4,0,0,11,1,1,117,50.07638,14.40835,1,0,0,0,0,7,7
8,6,0,0,14,1,1,168,50.0753,14.454039999999999,0,0,0,0,0,7,9
4,6,0,5000,11,1,1,110,50.0878,14.41639,1,0,0,0,0,7,6
14,2,0,0,18,1,0,199,50.07628,14.31954,1,0,0,0,0,7,10
14,6,0,0,8,0,2,400,50.01599,14.449760000000001,1,0,0,0,0,7,13
14,6,0,0,8,0,1,250,49.98003,14.096210000000001,1,0,0,0,0,7,11
5,2,0,0,13,1,1,119,50.07548,14.45863,0,0,0,0,0,7,7
14,6,0,0,8,0,1,138,50.03605,14.41671,0,0,0,0,0,7,8
9,6,0,0,11,1,2,143,50.08782,14.38996,0,0,0,0,0,7,8
5,6,0,0,13,1,1,124,50.07101,14.44731,0,0,0,0,0,7,7
5,6,0,0,8,1,2,109,50.07837,14.44483,0,0,0,0,0,7,6
2,6,0,0,8,0,1,115,50.07549,14.44934,0,0,0,0,0,7,7
4,6,0,5000,13,1,1,110,50.0878,14.41639,0,0,0,0,0,7,6
5,6,0,6000,13,1,2,116,50.07904,14.449670000000001,0,0,0,0,0,7,7
7,6,0,0,12,1,1,125,50.07346,14.40913,0,0,0,0,0,7,7
5,6,0,0,14,1,0,122,50.0996,14.424389999999999,0,0,0,0,0,7,7
13,6,0,0,15,0,1,190,49.20234,16.595229999999994,0,0,0,0,0,7,10
3,6,0,0,14,1,2,60,50.07859000000001,14.449979999999998,0,0,0,0,0,7,3
3,6,0,0,12,1,2,153,50.10414,14.40449,0,0,0,0,0,7,8
1,6,6400,0,0,1,2,30,50.77043,14.217310000000001,0,0,0,0,0,0,0
3,6,0,0,13,1,2,45,50.69529,14.535060000000001,0,0,0,0,0,0,2
1,6,0,0,0,1,2,23,50.11448,12.53097,0,0,0,0,0,0,0
0,6,15000,0,12,1,2,35,50.78299000000001,14.215670000000001,0,0,0,0,0,0,1
0,6,0,0,14,1,2,37,50.3058,12.55375,0,0,0,0,0,0,1
0,6,0,0,13,1,2,38,50.59626,13.614670000000002,0,0,0,0,0,0,1
0,6,0,0,8,1,2,31,50.602959999999996,13.60805,0,0,0,0,0,0,1
1,6,0,0,0,1,2,19,50.78044000000001,14.21544,0,0,0,0,0,0,0
0,6,0,0,8,1,2,32,50.602959999999996,13.60805,0,0,0,0,0,0,1
4,6,0,0,13,1,2,78,50.59099000000001,13.5626,0,0,0,0,0,0,4
0,6,0,0,11,1,2,36,50.76279,14.1842,0,0,0,0,0,0,1
1,1,5000,0,16,0,1,30,49.84393,18.29634,0,0,0,0,0,0,0
2,6,12600,2300,8,0,0,50,50.66398,14.02222,0,0,0,0,0,0,2
0,2,0,0,11,1,2,43,50.64459,14.0495,0,0,0,0,0,0,1
2,6,0,0,11,1,2,50,50.6682,14.016589999999999,0,0,0,0,0,0,2
3,6,0,0,0,1,2,45,50.654379999999996,13.82254,0,0,0,0,0,0,2
3,6,0,0,11,1,0,47,50.672,14.10299,0,0,0,0,0,0,2
1,6,0,0,8,1,2,15,49.59349,17.24973,0,0,0,0,0,0,0
15,6,0,2000,0,0,1,20,50.135059999999996,12.81925,0,0,0,0,0,0,0
3,6,5000,2500,18,1,2,40,49.567170000000004,17.411479999999994,0,0,0,0,0,0,1
1,6,10000,335,18,1,0,42,49.470929999999996,17.12742,0,0,0,0,0,0,1
1,6,10000,1,8,1,0,42,49.470929999999996,17.12742,0,0,0,0,0,0,1
1,6,0,0,18,1,0,45,49.47582,17.12182,0,0,0,0,0,0,2
0,6,4500,1500,18,0,2,40,49.93305,17.92391,0,0,0,0,0,0,1
0,6,10000,335,18,1,0,42,49.470929999999996,17.12742,0,0,0,0,0,0,1
0,3,0,510,11,1,0,52,49.15027,17.0036,0,0,0,0,0,0,2
1,2,0,0,16,1,0,34,49.87227,18.42761,0,0,0,0,0,0,1
1,6,0,0,0,1,0,33,49.87894,18.44019,0,0,0,0,0,0,1
0,6,0,0,14,1,1,36,50.23766,12.84961,0,0,0,0,0,0,1
1,6,0,0,15,0,2,21,50.67951,14.03077,0,0,0,0,0,0,0
15,2,0,0,1,1,2,15,50.05165,14.45689,0,0,0,0,0,0,0
0,6,0,5000,8,1,0,42,50.67991,14.116879999999998,0,0,0,0,0,0,1
1,6,0,5000,8,1,1,28,50.05656,12.37129,0,0,0,0,0,0,0
2,6,0,0,8,1,1,54,49.79231,18.23114,0,0,0,0,0,0,2
15,6,0,0,8,0,2,30,50.01789,15.769820000000001,0,0,0,0,0,0,0
1,6,0,4500,8,1,2,30,50.64451,13.82898,0,0,0,0,0,0,0
1,6,0,4500,8,1,2,24,49.83615,18.18226,0,0,0,0,0,0,0
0,6,0,0,8,1,1,39,50.22934,12.17762,0,0,0,0,0,0,1
1,4,0,0,8,1,1,17,49.96353,12.702210000000001,0,0,0,0,0,0,0
0,6,0,0,8,1,2,41,50.77962,14.181289999999999,0,0,0,0,0,0,1
0,6,0,0,11,1,2,36,50.229240000000004,14.07289,0,0,0,0,0,0,1
1,6,0,0,8,1,0,22,49.78133,18.24566,0,0,0,0,0,0,0
0,6,0,0,8,1,2,45,49.79309,18.24706,0,0,0,0,0,0,2
0,6,0,0,0,1,2,42,50.597,14.043289999999999,0,0,0,0,0,0,1
1,6,0,0,12,1,2,36,49.94809,17.86042,0,0,0,0,0,0,1
2,6,0,0,8,1,2,56,50.304970000000004,12.55377,0,0,0,0,0,0,3
6,1,0,0,14,1,2,88,49.598929999999996,17.22419,0,0,0,0,0,0,5
1,6,0,5000,8,1,2,26,49.84715,18.31254,1,0,0,0,0,0,0
2,6,0,0,8,1,2,55,50.25699,17.39465,0,0,0,0,0,0,3
1,6,0,0,11,1,2,22,49.79309,18.24706,0,0,0,0,0,0,0
1,6,0,0,0,1,2,27,50.08049000000001,15.44564,0,0,0,0,0,0,0
1,6,0,5000,8,1,0,24,49.85004,18.55677,0,0,0,0,0,0,0
1,6,0,0,8,0,1,16,48.8947,15.8127,0,0,0,0,0,0,0
1,2,0,0,11,1,2,25,49.4714,17.12258,0,0,0,0,0,0,0
1,6,0,0,11,1,1,19,50.683409999999995,14.02644,0,0,0,0,0,0,0
1,6,0,0,0,1,2,16,50.181129999999996,12.76489,0,0,0,0,0,0,0
1,6,0,0,11,1,1,20,49.29331,17.39366,0,0,0,0,0,0,0
15,6,0,0,11,1,0,22,49.79319,18.24791,0,0,0,0,0,0,0
0,6,0,0,8,1,2,50,50.67195,13.94701,0,0,0,0,0,0,2
1,2,0,0,8,1,0,30,49.84856,18.31236,0,0,0,0,0,0,0
0,6,0,0,12,1,0,29,49.79095,18.235670000000002,0,0,0,0,0,0,0
2,6,0,0,11,1,2,56,50.55909000000001,13.77786,0,0,0,0,0,0,3
2,6,0,0,13,1,2,56,50.55909000000001,13.77786,0,0,0,0,0,0,3
1,6,0,0,13,1,2,35,50.65421,13.84856,0,0,0,0,0,0,1
0,6,0,0,13,0,2,45,49.78133,18.24566,0,0,0,0,0,0,2
0,6,0,0,14,1,2,35,50.65242,13.84317,0,0,0,0,0,0,1
0,6,0,0,15,1,2,37,50.65356,14.05742,0,0,0,0,0,0,1
0,6,0,0,13,1,2,48,49.849740000000004,18.27928,1,0,0,0,0,0,2
0,6,0,0,13,1,2,35,50.55388,13.78677,0,0,0,0,0,0,1
1,6,0,0,11,1,2,32,49.87867,18.4406,0,0,0,0,0,0,1
0,6,0,0,15,1,2,35,50.55388,13.78677,0,0,0,0,0,0,1
1,0,0,0,8,1,1,20,49.75389000000001,13.00394,0,0,0,0,0,0,0
1,6,0,0,8,1,2,33,49.87867,18.4406,0,0,0,0,0,0,1
2,3,0,0,13,1,2,51,49.77988,18.43938,0,0,0,0,0,0,2
2,3,0,0,12,1,2,56,49.86468,18.54064,0,0,0,0,0,0,3
2,4,0,0,12,1,2,54,49.78352,18.42016,0,0,0,0,0,0,2
0,6,0,0,15,1,2,34,50.6846,13.88795,0,0,0,0,0,0,1
2,6,0,0,11,1,2,50,49.86827,18.573079999999997,0,0,0,0,0,0,2
1,6,0,0,8,1,2,20,50.55388,13.78677,0,0,0,0,0,0,0
4,6,0,300,8,1,0,80,50.13208,13.3132,0,0,0,0,0,0,4
2,4,0,0,8,1,2,50,49.77894000000001,18.437260000000002,0,0,0,0,0,0,2
1,6,0,0,15,1,2,28,49.94563,17.90736,0,0,0,0,0,0,0
2,3,0,0,12,1,2,54,49.86089000000001,18.53632,0,0,0,0,0,0,2
2,3,0,0,12,1,2,55,49.86357,18.53482,0,0,0,0,0,0,3
0,3,0,0,11,1,0,27,49.82932,18.275479999999998,0,0,0,0,0,0,0
4,5,0,0,8,1,2,63,49.837309999999995,18.40942,0,0,0,0,0,0,3
2,4,0,0,12,1,2,50,49.77666,18.45141,0,0,0,0,0,0,2
2,4,0,0,11,1,2,49,49.792590000000004,18.45139,0,0,0,0,0,0,2
2,2,0,0,0,1,2,53,49.86709000000001,18.53315,0,0,0,0,0,0,2
2,4,0,0,0,1,2,51,49.780120000000004,18.44876,0,0,0,0,0,0,2
0,4,0,0,0,1,2,50,49.86946,18.535610000000002,0,0,0,0,0,0,2
2,5,0,0,11,1,2,55,49.86929,18.53572,0,0,0,0,0,0,3
4,4,0,0,8,1,2,67,49.79224,18.46069,0,0,0,0,0,0,4
2,4,0,0,11,1,2,49,49.7931,18.454810000000002,0,0,0,0,0,0,2
2,4,0,0,13,1,2,50,49.77956,18.44059,0,0,0,0,0,0,2
1,3,0,0,8,1,2,39,49.83185,18.16524,0,0,0,0,0,0,1
3,4,0,0,11,1,2,39,49.795790000000004,18.48647,0,0,0,0,0,0,1
2,6,0,0,8,1,2,56,50.55909000000001,13.77786,0,0,0,0,0,0,3
2,1,0,0,11,1,2,49,49.90574,18.18897,0,0,0,0,0,0,2
0,6,0,0,13,1,2,40,50.50762,13.6404,1,0,0,0,0,0,1
2,6,0,0,0,1,2,53,49.856970000000004,18.42746,0,0,0,0,0,0,2
2,4,0,0,11,1,2,42,49.78472,18.42855,0,0,0,0,0,0,1
2,4,0,0,8,1,2,54,49.85835,18.54363,0,0,0,0,0,0,2
0,3,0,0,12,1,2,37,49.8645,18.53839,0,0,0,0,0,0,1
2,4,0,0,12,1,2,50,49.85856,18.53997,0,0,0,0,0,0,2
2,4,0,0,0,1,2,54,49.86192,18.533079999999998,0,0,0,0,0,0,2
0,4,0,0,0,1,2,46,49.811009999999996,18.36486,0,0,0,0,0,0,2
2,4,0,0,0,1,2,49,49.86007,18.54203,0,0,0,0,0,0,2
2,4,0,0,11,1,2,49,49.79312,18.456,0,0,0,0,0,0,2
2,4,0,0,8,1,2,49,49.86007,18.54203,0,0,0,0,0,0,2
2,4,0,0,8,1,2,52,49.86018,18.5386,0,0,0,0,0,0,2
2,4,0,0,12,1,2,51,49.77378,18.43974,0,0,0,0,0,0,2
3,2,0,0,11,1,2,40,49.86933,18.53753,1,0,0,0,0,0,1
3,4,0,0,0,1,2,39,49.86929,18.53728,0,0,0,0,0,0,1
2,6,0,0,11,1,2,55,49.82822,18.17395,0,0,0,0,0,0,3
2,4,0,0,13,1,2,58,49.863440000000004,18.537129999999998,0,0,0,0,0,0,3
0,6,0,0,11,1,2,40,50.51448,13.64509,0,0,0,0,0,0,1
4,5,0,0,0,1,2,69,49.85706,18.427,0,0,0,0,0,0,4
0,6,0,0,0,1,2,38,50.50134,13.63916,0,0,0,0,0,0,1
0,6,0,0,0,1,2,45,50.63823,13.825420000000001,0,0,0,0,0,0,2
2,4,0,0,11,1,2,53,49.78529,18.42164,0,0,0,0,0,0,2
0,2,0,0,14,1,2,41,49.86183,18.5404,0,0,0,0,0,0,1
2,4,0,0,11,1,2,54,49.86192,18.533079999999998,0,0,0,0,0,0,2
1,6,0,0,8,1,2,25,50.505,13.63703,1,0,0,0,0,0,0
2,4,0,0,11,1,2,49,49.784240000000004,18.42175,0,0,0,0,0,0,2
2,3,0,0,11,1,2,51,49.79584000000001,18.48469,0,0,0,0,0,0,2
0,3,0,0,14,1,2,38,49.86179,18.54423,0,0,0,0,0,0,1
2,2,0,0,8,1,2,48,49.79272,18.44695,0,0,0,0,0,0,2
1,4,0,0,11,1,2,35,49.86204,18.53833,1,0,0,0,0,0,1
2,5,0,0,8,1,2,59,49.845079999999996,18.40554,0,0,0,0,0,0,3
2,3,0,0,12,1,2,47,49.77574,18.43926,0,0,0,0,0,0,2
2,3,0,0,11,1,2,58,49.77632,18.43147,0,0,0,0,0,0,3
1,6,0,0,11,0,2,26,50.506879999999995,13.66022,0,0,0,0,0,0,0
1,3,0,0,17,1,2,27,49.67599000000001,18.33156,1,0,0,0,0,0,0
0,6,0,0,8,1,2,33,49.922779999999996,18.100170000000002,0,0,0,0,0,0,1
2,4,0,0,8,1,2,52,49.85945,18.30785,0,0,0,0,0,0,2
3,4,0,0,11,1,2,39,49.7855,18.427529999999997,0,0,0,0,0,0,1
0,3,0,0,0,1,2,38,49.79499000000001,18.484920000000002,0,0,0,0,0,0,1
2,4,0,0,12,1,2,48,49.774229999999996,18.43492,0,0,0,0,0,0,2
0,3,0,0,12,1,2,37,49.86727,18.55035,0,0,0,0,0,0,1
2,4,0,0,8,1,2,54,49.861090000000004,18.53424,0,0,0,0,0,0,2
3,6,0,0,8,1,2,46,49.842909999999996,18.3511,0,0,0,0,0,0,2
0,6,0,0,4,0,2,34,50.49447,13.64925,0,0,0,0,0,0,1
2,4,0,0,12,1,2,51,49.77774,18.43832,0,0,0,0,0,0,2
2,4,0,0,0,1,2,55,49.79365,18.40105,0,0,0,0,0,0,3
9,6,0,10000,12,1,1,120,50.1003,14.4025,1,0,0,0,0,7,7
14,6,0,0,8,1,2,210,50.04198,14.345170000000001,1,0,0,0,0,7,10
7,6,0,0,8,1,1,125,50.090379999999996,14.4324,1,0,0,0,0,7,7
10,6,0,0,8,0,2,200,50.04209,14.34455,1,0,0,0,0,7,10
5,2,0,5000,14,1,1,90,50.072359999999996,14.44224,0,0,0,0,0,7,5
7,6,0,0,8,1,2,107,50.089859999999994,14.42866,0,0,0,0,0,7,6
4,6,0,0,8,1,1,125,50.07023,14.43936,0,0,0,0,0,7,7
5,6,0,0,13,1,2,150,50.07092,14.444970000000001,0,0,0,0,0,8,8
10,6,0,0,13,1,2,180,50.10085,14.422179999999999,0,0,0,0,0,7,9
9,6,0,7000,11,1,1,181,50.07832,14.403310000000001,0,0,0,0,0,8,9
14,6,0,0,8,1,2,318,50.1208,14.43655,1,0,0,0,0,9,12
14,6,0,8500,18,1,2,200,50.11245,14.34084,0,0,0,0,0,8,10
14,6,0,9000,18,1,2,260,50.018370000000004,14.52578,1,0,0,0,0,9,11
7,6,0,0,13,1,1,156,50.07673,14.43506,0,0,0,0,0,9,8
5,6,0,0,14,1,2,147,50.07865,14.45095,0,0,0,0,0,9,8
14,6,0,0,18,1,2,315,50.00377,14.559029999999998,1,0,0,0,0,9,12
8,6,0,0,14,1,0,200,50.089859999999994,14.42159,0,0,0,0,0,8,10
12,6,0,0,8,1,2,240,50.05239,14.42244,0,0,0,0,0,8,11
14,6,0,9000,18,1,2,300,50.0627,14.322560000000001,0,0,0,0,0,9,12
14,6,0,8000,18,1,2,177,50.128170000000004,14.339129999999999,0,0,0,0,0,8,9
14,6,0,7000,18,1,1,160,50.01931,14.360870000000002,0,0,0,0,0,8,9
6,6,0,0,12,1,2,181,50.079409999999996,14.40795,0,0,0,0,0,8,9
14,6,0,0,8,1,0,234,50.11207,14.339870000000001,0,0,0,0,0,8,11
14,6,0,0,18,1,2,407,50.0251,14.44677,0,0,0,0,0,8,13
6,6,0,0,13,1,2,160,50.08417,14.41356,0,0,0,0,0,8,9
4,6,0,0,11,1,1,110,50.088570000000004,14.410210000000001,0,0,0,0,0,8,6
4,6,0,0,8,1,1,104,50.08631,14.40806,0,0,0,0,0,8,6
4,6,0,0,0,1,1,103,50.08612,14.408120000000002,0,0,0,0,0,8,6
8,2,0,0,8,1,2,167,50.08141,14.406279999999999,1,0,0,0,0,7,9
0,3,0,0,11,1,2,37,49.8668,18.551470000000002,0,0,0,0,0,0,1
1,4,0,0,8,1,2,42,49.795790000000004,18.48647,1,0,0,0,0,0,1
0,6,0,0,8,1,2,27,50.50685,13.66,0,0,0,0,0,0,0
2,4,0,0,8,1,2,55,49.86739,18.53912,0,0,0,0,0,0,3
2,4,0,0,0,1,2,53,49.79224,18.46069,0,0,0,0,0,0,2
4,5,0,0,8,1,2,61,49.79234,18.45951,0,0,0,0,0,0,3
2,4,0,0,11,1,2,50,49.85692,18.292089999999998,0,0,0,0,0,0,2
2,4,0,0,12,1,2,52,49.86034,18.538529999999998,0,0,0,0,0,0,2
2,4,0,0,0,1,2,55,49.7779,18.431420000000006,0,0,0,0,0,0,3
2,4,0,0,11,1,2,57,49.863440000000004,18.537129999999998,0,0,0,0,0,0,3
3,3,0,0,12,1,2,39,49.86862,18.53434,0,0,0,0,0,0,1
2,3,0,0,12,1,2,49,49.86882,18.52889,0,0,0,0,0,0,2
0,6,0,0,11,1,2,31,49.81058,18.30493,0,0,0,0,0,0,1
2,3,0,0,12,1,2,48,49.77963,18.44375,0,0,0,0,0,0,2
2,3,0,0,11,1,2,48,49.77997,18.44238,0,0,0,0,0,0,2
2,4,0,0,11,1,2,54,49.85899000000001,18.54027,0,0,0,0,0,0,2
2,4,0,0,0,1,2,59,49.85947,18.53988,0,0,0,0,0,0,3
2,4,0,0,8,1,2,49,49.85903,18.42428,0,0,0,0,0,0,2
3,6,0,0,0,0,1,47,50.59774,14.04691,0,0,0,0,0,0,2
2,6,0,0,8,0,2,60,50.07215,16.01605,0,0,0,0,0,0,3
1,6,0,0,15,1,2,21,50.67843,14.031770000000002,0,0,0,0,0,0,0
1,6,0,0,14,1,2,21,50.67951,14.03077,0,0,0,0,0,0,0
2,6,20000,0,18,1,2,55,50.78299000000001,14.215670000000001,0,0,0,0,0,0,3
15,6,0,0,11,1,2,20,50.76083,14.10385,0,0,0,0,0,0,0
4,6,0,0,16,1,2,59,50.69529,14.535060000000001,0,0,0,0,0,0,3
6,6,0,0,8,0,1,12,49.22533,16.58032,0,0,0,0,0,0,0
4,6,0,0,17,1,2,59,50.69529,14.535060000000001,0,0,0,0,0,0,3
4,6,0,0,3,1,2,59,50.69529,14.535060000000001,0,0,0,0,0,0,3
1,6,0,0,8,1,2,20,49.25626,13.905420000000001,0,0,0,0,0,0,0
4,6,0,0,2,1,2,59,50.69529,14.535060000000001,0,0,0,0,0,0,3
1,6,0,0,0,1,2,12,49.26126,13.90218,0,0,0,0,0,0,0
14,6,0,0,8,1,2,223,50.05505,14.35851,0,0,0,0,0,7,10
5,6,0,0,13,1,1,133,50.08597,14.43578,0,0,0,0,0,9,7
5,2,0,0,14,1,2,149,50.08359,14.422170000000001,0,0,0,0,0,9,8
5,6,0,0,13,1,2,151,50.071059999999996,14.44586,1,0,0,0,0,8,8
14,3,0,0,8,1,2,400,49.94558,14.53064,0,0,0,0,0,9,13
5,6,0,0,14,1,2,124,50.07117,14.447220000000002,0,0,0,0,0,7,7
10,6,0,12000,15,1,2,221,50.10751,14.448160000000001,1,0,0,0,0,9,10
4,6,0,2000,8,1,1,104,50.08612,14.408120000000002,0,0,0,0,0,8,6
7,6,0,0,16,1,1,170,50.07803,14.438939999999999,1,0,0,0,0,8,9
5,6,0,0,8,0,2,107,50.07673,14.43506,0,0,0,0,0,8,6
14,6,0,9000,18,1,2,260,50.01848,14.52568,0,0,0,0,0,9,11
3,4,0,0,14,1,0,63,50.10306,14.44831,0,0,0,0,0,3,3
0,6,0,1000,13,0,2,30,50.03446,14.42155,0,0,0,0,0,1,0
3,6,0,0,12,1,1,40,50.11083,14.496,0,0,0,0,0,2,1
2,6,0,0,8,1,2,60,50.07253,14.47332,0,0,0,0,0,2,3
1,1,0,0,12,1,2,19,49.18896,16.591739999999998,0,0,0,0,0,1,0
2,6,0,0,11,1,1,68,50.07254,14.43897,0,0,0,0,0,4,4
7,6,0,0,15,1,0,154,50.07686,14.45623,0,0,0,0,0,6,8
3,6,0,0,8,1,2,43,49.96041,14.06406,0,0,0,0,0,1,1
4,6,0,0,11,1,2,60,50.05161,14.43744,0,0,0,0,0,3,3
5,6,0,0,14,1,2,101,50.0998,14.42744,0,0,0,0,0,5,6
3,1,0,0,12,0,1,70,50.06893,14.36911,0,0,0,0,0,3,4
3,6,0,0,0,0,2,47,50.06676,14.43402,0,0,0,0,0,3,2
4,6,0,0,2,0,2,74,50.04638,15.75682,0,0,0,0,0,1,4
0,6,0,0,11,0,1,40,50.07205,14.44143,0,0,0,0,0,3,1
2,6,0,0,13,0,2,54,50.04026,14.437729999999998,0,0,0,0,0,2,2
3,6,0,0,11,0,2,56,50.12378,14.43838,1,0,0,0,0,3,3
3,6,0,0,4,1,2,35,50.4952,13.65181,0,0,0,0,0,0,1
3,6,0,0,0,1,2,40,48.85616,16.0583,0,0,0,0,0,1,1
2,6,0,0,11,1,2,51,50.51049,13.62609,0,0,0,0,0,1,2
3,6,13000,0,18,0,1,80,49.17663,16.49038,0,0,0,0,0,2,4
14,6,0,0,18,1,1,175,50.03744,14.42731,0,0,0,0,0,8,9
3,6,15200,700,18,0,2,54,50.10162,14.43519,0,0,0,0,0,2,2
1,1,0,4200,13,1,0,57,50.10067,14.34388,0,0,0,0,0,2,3
3,1,0,4500,13,1,0,63,50.00559000000001,14.42918,0,0,0,0,0,3,3
3,6,0,2500,8,1,0,52,50.25548,14.78128,0,0,0,0,0,2,2
3,6,0,4500,8,1,0,37,50.50114,14.80249,0,0,0,0,0,1,1
3,6,0,0,11,0,2,57,50.10943,14.55706,0,0,0,0,0,2,3
1,6,8000,1500,18,0,0,40,49.18706,16.60182,0,0,0,0,0,1,1
15,6,0,1500,2,1,0,24,50.05466,14.50398,0,0,0,0,0,1,0
3,6,0,0,13,0,2,50,49.84347,18.28938,1,0,0,0,0,1,2
7,6,0,0,13,0,2,107,49.84136,18.28698,0,0,0,0,0,3,6
2,6,0,0,12,1,2,48,49.20586,17.5877,0,0,0,0,0,1,2
1,2,20000,800,13,0,2,48,50.08001,14.45574,0,0,0,0,0,3,2
5,6,0,0,12,0,2,79,50.06713,14.36957,1,0,0,0,0,3,4
3,6,0,0,14,0,2,55,50.06587,14.55049,0,0,0,0,0,2,3
3,2,0,0,14,0,1,65,50.07464,14.44681,0,0,0,0,0,4,3
4,6,0,0,11,1,2,125,50.07787,14.42524,0,0,0,0,0,5,7
2,6,0,0,12,1,2,50,50.0719,14.50988,0,0,0,0,0,2,2
0,6,0,0,8,1,1,40,50.07205,14.44143,0,0,0,0,0,3,1
4,6,0,0,14,0,1,70,50.03426,14.50102,0,0,0,0,0,2,4
5,6,0,0,15,0,2,77,50.10296,14.58146,0,0,0,0,0,3,4
4,6,0,0,8,0,2,77,49.58134,17.2296,0,0,0,0,0,1,4
4,6,0,0,0,1,2,60,50.5063,13.63727,0,0,0,0,0,1,3
4,1,15000,2200,9,0,2,98,50.03042,15.19212,0,0,0,0,0,2,6
3,2,0,0,8,0,1,50,50.05892,14.28207,1,0,0,0,0,2,2
1,6,0,0,16,0,2,22,50.66886,14.03858,0,0,0,0,0,0,0
1,6,21835,0,8,0,1,40,50.08707,14.46337,0,0,0,0,0,3,1
1,6,16000,0,8,0,1,40,50.07999,14.44737,0,0,0,0,0,2,1
7,6,0,0,13,0,2,120,50.09479,14.34984,0,0,0,0,0,6,7
2,0,0,0,12,0,1,40,50.05633,14.40565,0,0,0,0,0,2,1
3,6,0,0,11,0,1,44,50.10661,14.50237,0,0,0,0,0,3,2
0,6,0,0,0,1,1,40,50.07205,14.44143,0,0,0,0,0,3,1
0,6,0,0,1,1,2,32,50.06703,14.36646,0,0,0,0,0,2,1
6,6,0,0,0,1,0,130,50.08784,14.41532,0,0,0,0,0,6,7
5,6,0,0,15,0,2,83,50.12687,14.42227,1,0,0,0,0,3,5
3,6,0,0,8,0,1,58,50.10629,14.49463,0,0,0,0,0,3,3
2,3,0,0,18,1,2,74,49.40804,14.68311,0,0,0,0,0,0,4
3,6,0,0,11,1,1,58,50.09013,14.42604,0,0,0,0,0,7,3
3,2,0,2500,11,1,0,53,50.14253,14.52282,1,0,0,0,0,2,2
3,6,0,0,12,0,1,68,50.13094,14.42969,0,0,0,0,0,2,4
0,6,0,3500,0,1,1,45,50.00813,14.40607,0,0,0,0,0,2,2
1,6,15000,3900,18,0,0,32,50.03278,14.56101,0,0,0,0,0,1,1
1,6,8300,1000,0,0,0,33,49.59976,17.22015,0,0,0,0,0,1,1
2,6,16000,2000,13,0,0,65,49.79946,18.26035,0,0,0,0,0,1,3
2,6,0,0,13,1,2,55,48.86648,16.036739999999998,0,0,0,0,0,2,3
7,3,0,0,11,1,2,120,50.64187,13.82995,0,0,0,0,0,1,7
2,6,0,0,8,1,2,59,49.83264000000001,18.17228,0,0,0,0,0,0,3
5,6,0,0,14,1,0,120,50.02011,14.43756,0,0,0,0,0,4,7
3,2,20000,0,8,0,2,36,50.06466,14.45599,0,0,0,0,0,3,1
2,6,20000,0,18,0,0,83,49.59092,17.25432,0,0,0,0,0,2,5
5,6,11000,500,8,0,0,116,49.46959,17.11455,0,0,0,0,0,0,7
2,6,0,0,8,0,2,55,50.0996,14.34447,0,0,0,0,0,2,3
3,6,17000,3700,12,0,1,54,50.10928,14.47479,0,0,0,0,0,2,2
4,6,0,0,12,1,2,75,50.22872,14.07316,0,0,0,0,0,1,4
1,3,0,500,13,1,1,34,50.10584,14.47789,0,0,0,0,0,2,1
3,6,0,0,11,1,1,43,50.08606,14.45385,0,0,0,0,0,3,1
14,6,0,0,8,1,1,71,50.03368,14.27284,0,0,0,0,0,3,4
2,6,0,0,11,0,0,45,50.05463,14.52254,0,0,0,0,0,2,2
2,6,24000,3000,8,0,1,55,50.07471,14.42377,0,0,0,0,0,4,3
1,2,0,0,5,1,2,25,50.08209,14.49993,0,0,0,0,0,2,0
3,1,0,0,8,1,2,63,50.13998,14.44888,1,0,0,0,0,3,3
0,6,0,0,11,1,2,34,50.06448,15.754779999999998,0,0,0,0,0,1,1
3,6,0,0,8,1,1,72,50.08606,14.45385,0,0,0,0,0,3,4
6,6,0,0,11,1,2,129,50.10444,14.40939,0,0,0,0,0,6,7
3,6,0,0,0,1,1,77,50.07838,14.43879,0,0,0,0,0,4,4
15,1,18000,1500,12,0,0,31,49.76326,13.35297,0,0,0,0,0,1,1
1,6,0,1800,8,1,1,34,49.16439,16.56956,0,0,0,0,0,2,1
5,2,0,0,8,1,2,103,50.1134,14.37966,0,0,0,0,0,5,6
5,6,0,0,11,1,1,140,50.11713,14.47541,1,0,0,0,0,4,8
1,2,0,0,11,0,2,33,49.56786,17.23706,0,0,0,0,0,1,1
2,6,0,0,12,1,2,55,50.51199,13.636079999999998,0,0,0,0,0,1,3
1,6,5700,0,18,0,1,27,49.76431,13.44132,0,0,0,0,0,0,0
7,3,0,0,8,0,1,101,50.08843,14.469029999999998,0,0,0,0,0,4,6
9,2,52000,6500,11,0,2,131,50.0609,14.39167,0,0,0,0,0,7,7
1,6,17800,2800,8,0,1,42,50.07877,14.48646,0,0,0,0,0,2,1
2,6,13000,3000,12,0,2,45,50.10851,14.47528,0,0,0,0,0,2,2
5,2,0,0,12,1,2,89,50.05122,14.34437,1,0,0,0,0,3,5
3,2,0,4300,12,1,2,81,50.10253,14.45404,0,0,0,0,0,3,4
